trade_id,exit_id,leaf_id,keep_baseline,keep_inclusion,skip_exclusion,keep_exclusion,keep_combined,keep_quality_top_leaf
T002976,fixed_30m,7,True,True,True,False,False,False
T002980,fixed_30m,6,True,True,False,True,True,False
T002985,fixed_30m,7,True,True,True,False,False,False
T002989,fixed_30m,7,True,True,True,False,False,False
T002992,fixed_30m,6,True,True,False,True,True,False
T002977,fixed_30m,7,True,True,True,False,False,False
T002981,fixed_30m,7,True,True,True,False,False,False
T002986,fixed_30m,7,True,True,True,False,False,False
T002993,fixed_30m,7,True,True,True,False,False,False
T003001,fixed_30m,6,True,True,False,True,True,False
T003004,fixed_30m,4,True,False,True,False,False,False
T002994,fixed_30m,10,True,True,False,True,True,True
T002998,fixed_30m,4,True,False,True,False,False,False
T003005,fixed_30m,7,True,True,True,False,False,False
T003008,fixed_30m,7,True,True,True,False,False,False
T002995,fixed_30m,13,True,True,False,True,True,False
T002999,fixed_30m,6,True,True,False,True,True,False
T003002,fixed_30m,7,True,True,True,False,False,False
T003006,fixed_30m,7,True,True,True,False,False,False
T003009,fixed_30m,7,True,True,True,False,False,False
T002996,fixed_30m,7,True,True,True,False,False,False
T003010,fixed_30m,7,True,True,True,False,False,False
T002997,fixed_30m,7,True,True,True,False,False,False
T003000,fixed_30m,3,True,True,False,True,True,False
T003003,fixed_30m,7,True,True,True,False,False,False
T003007,fixed_30m,7,True,True,True,False,False,False
T003011,fixed_30m,7,True,True,True,False,False,False
T003012,fixed_30m,7,True,True,True,False,False,False
T003016,fixed_30m,7,True,True,True,False,False,False
T003019,fixed_30m,4,True,False,True,False,False,False
T003023,fixed_30m,7,True,True,True,False,False,False
T003027,fixed_30m,7,True,True,True,False,False,False
T003013,fixed_30m,11,True,True,False,True,True,False
T003017,fixed_30m,7,True,True,True,False,False,False
T003020,fixed_30m,4,True,False,True,False,False,False
T003024,fixed_30m,4,True,False,True,False,False,False
T003028,fixed_30m,11,True,True,False,True,True,False
T003014,fixed_30m,4,True,False,True,False,False,False
T003021,fixed_30m,4,True,False,True,False,False,False
T003029,fixed_30m,7,True,True,True,False,False,False
T003018,fixed_30m,3,True,True,False,True,True,False
T003025,fixed_30m,3,True,True,False,True,True,False
T003030,fixed_30m,7,True,True,True,False,False,False
T003015,fixed_30m,7,True,True,True,False,False,False
T003022,fixed_30m,6,True,True,False,True,True,False
T003026,fixed_30m,6,True,True,False,True,True,False
T003031,fixed_30m,7,True,True,True,False,False,False
T003032,fixed_30m,4,True,False,True,False,False,False
T003036,fixed_30m,4,True,False,True,False,False,False
T003042,fixed_30m,7,True,True,True,False,False,False
T003047,fixed_30m,4,True,False,True,False,False,False
T003033,fixed_30m,4,True,False,True,False,False,False
T003037,fixed_30m,4,True,False,True,False,False,False
T003040,fixed_30m,7,True,True,True,False,False,False
T003043,fixed_30m,4,True,False,True,False,False,False
T003048,fixed_30m,4,True,False,True,False,False,False
T003034,fixed_30m,3,True,True,False,True,True,False
T003038,fixed_30m,7,True,True,True,False,False,False
T003044,fixed_30m,4,True,False,True,False,False,False
T003049,fixed_30m,3,True,True,False,True,True,False
T003035,fixed_30m,7,True,True,True,False,False,False
T003039,fixed_30m,7,True,True,True,False,False,False
T003041,fixed_30m,7,True,True,True,False,False,False
T003045,fixed_30m,7,True,True,True,False,False,False
T003050,fixed_30m,4,True,False,True,False,False,False
T003046,fixed_30m,7,True,True,True,False,False,False
T003051,fixed_30m,3,True,True,False,True,True,False
T003052,fixed_30m,7,True,True,True,False,False,False
T003058,fixed_30m,7,True,True,True,False,False,False
T003062,fixed_30m,7,True,True,True,False,False,False
T003067,fixed_30m,7,True,True,True,False,False,False
T003055,fixed_30m,3,True,True,False,True,True,False
T003063,fixed_30m,10,True,True,False,True,True,True
T003068,fixed_30m,7,True,True,True,False,False,False
T003059,fixed_30m,7,True,True,True,False,False,False
T003064,fixed_30m,7,True,True,True,False,False,False
T003069,fixed_30m,7,True,True,True,False,False,False
T003053,fixed_30m,4,True,False,True,False,False,False
T003056,fixed_30m,14,True,False,True,False,False,False
T003060,fixed_30m,7,True,True,True,False,False,False
T003065,fixed_30m,7,True,True,True,False,False,False
T003070,fixed_30m,7,True,True,True,False,False,False
T003054,fixed_30m,7,True,True,True,False,False,False
T003057,fixed_30m,7,True,True,True,False,False,False
T003061,fixed_30m,7,True,True,True,False,False,False
T003066,fixed_30m,7,True,True,True,False,False,False
T003071,fixed_30m,7,True,True,True,False,False,False
T003072,fixed_30m,4,True,False,True,False,False,False
T003074,fixed_30m,4,True,False,True,False,False,False
T003077,fixed_30m,7,True,True,True,False,False,False
T003081,fixed_30m,7,True,True,True,False,False,False
T003084,fixed_30m,7,True,True,True,False,False,False
T003075,fixed_30m,7,True,True,True,False,False,False
T003078,fixed_30m,11,True,True,False,True,True,False
T003082,fixed_30m,7,True,True,True,False,False,False
T003085,fixed_30m,7,True,True,True,False,False,False
T003073,fixed_30m,7,True,True,True,False,False,False
T003079,fixed_30m,7,True,True,True,False,False,False
T003086,fixed_30m,7,True,True,True,False,False,False
T003076,fixed_30m,7,True,True,True,False,False,False
T003087,fixed_30m,7,True,True,True,False,False,False
T003080,fixed_30m,7,True,True,True,False,False,False
T003083,fixed_30m,7,True,True,True,False,False,False
T003088,fixed_30m,7,True,True,True,False,False,False
T003094,fixed_30m,4,True,False,True,False,False,False
T003101,fixed_30m,4,True,False,True,False,False,False
T003089,fixed_30m,7,True,True,True,False,False,False
T003098,fixed_30m,11,True,True,False,True,True,False
T003102,fixed_30m,11,True,True,False,True,True,False
T003090,fixed_30m,4,True,False,True,False,False,False
T003093,fixed_30m,7,True,True,True,False,False,False
T003095,fixed_30m,7,True,True,True,False,False,False
T003099,fixed_30m,7,True,True,True,False,False,False
T003103,fixed_30m,3,True,True,False,True,True,False
T003091,fixed_30m,13,True,True,False,True,True,False
T003096,fixed_30m,4,True,False,True,False,False,False
T003100,fixed_30m,14,True,False,True,False,False,False
T003092,fixed_30m,7,True,True,True,False,False,False
T003097,fixed_30m,7,True,True,True,False,False,False
T003104,fixed_30m,4,True,False,True,False,False,False
T003105,fixed_30m,4,True,False,True,False,False,False
T003108,fixed_30m,7,True,True,True,False,False,False
T003113,fixed_30m,7,True,True,True,False,False,False
T003109,fixed_30m,7,True,True,True,False,False,False
T003114,fixed_30m,11,True,True,False,True,True,False
T003118,fixed_30m,11,True,True,False,True,True,False
T003110,fixed_30m,7,True,True,True,False,False,False
T003115,fixed_30m,13,True,True,False,True,True,False
T003119,fixed_30m,13,True,True,False,True,True,False
T003121,fixed_30m,7,True,True,True,False,False,False
T003106,fixed_30m,7,True,True,True,False,False,False
T003111,fixed_30m,7,True,True,True,False,False,False
T003116,fixed_30m,7,True,True,True,False,False,False
T003120,fixed_30m,7,True,True,True,False,False,False
T003122,fixed_30m,7,True,True,True,False,False,False
T003107,fixed_30m,4,True,False,True,False,False,False
T003112,fixed_30m,3,True,True,False,True,True,False
T003117,fixed_30m,4,True,False,True,False,False,False
T003123,fixed_30m,6,True,True,False,True,True,False
T003124,fixed_30m,7,True,True,True,False,False,False
T003128,fixed_30m,3,True,True,False,True,True,False
T003134,fixed_30m,7,True,True,True,False,False,False
T003137,fixed_30m,7,True,True,True,False,False,False
T003125,fixed_30m,7,True,True,True,False,False,False
T003129,fixed_30m,7,True,True,True,False,False,False
T003138,fixed_30m,7,True,True,True,False,False,False
T003126,fixed_30m,3,True,True,False,True,True,False
T003130,fixed_30m,6,True,True,False,True,True,False
T003139,fixed_30m,7,True,True,True,False,False,False
T003127,fixed_30m,7,True,True,True,False,False,False
T003131,fixed_30m,7,True,True,True,False,False,False
T003135,fixed_30m,6,True,True,False,True,True,False
T003140,fixed_30m,14,True,False,True,False,False,False
T003132,fixed_30m,14,True,False,True,False,False,False
T003133,fixed_30m,7,True,True,True,False,False,False
T003136,fixed_30m,7,True,True,True,False,False,False
T003141,fixed_30m,13,True,True,False,True,True,False
T003142,fixed_30m,7,True,True,True,False,False,False
T003145,fixed_30m,7,True,True,True,False,False,False
T003150,fixed_30m,7,True,True,True,False,False,False
T003152,fixed_30m,7,True,True,True,False,False,False
T003157,fixed_30m,7,True,True,True,False,False,False
T003146,fixed_30m,7,True,True,True,False,False,False
T003153,fixed_30m,7,True,True,True,False,False,False
T003158,fixed_30m,6,True,True,False,True,True,False
T003147,fixed_30m,7,True,True,True,False,False,False
T003154,fixed_30m,7,True,True,True,False,False,False
T003159,fixed_30m,7,True,True,True,False,False,False
T003143,fixed_30m,7,True,True,True,False,False,False
T003148,fixed_30m,7,True,True,True,False,False,False
T003151,fixed_30m,7,True,True,True,False,False,False
T003155,fixed_30m,7,True,True,True,False,False,False
T003160,fixed_30m,7,True,True,True,False,False,False
T003144,fixed_30m,7,True,True,True,False,False,False
T003149,fixed_30m,14,True,False,True,False,False,False
T003156,fixed_30m,7,True,True,True,False,False,False
T003161,fixed_30m,7,True,True,True,False,False,False
T003162,fixed_30m,7,True,True,True,False,False,False
T003169,fixed_30m,7,True,True,True,False,False,False
T003174,fixed_30m,7,True,True,True,False,False,False
T003163,fixed_30m,7,True,True,True,False,False,False
T003166,fixed_30m,6,True,True,False,True,True,False
T003164,fixed_30m,7,True,True,True,False,False,False
T003170,fixed_30m,7,True,True,True,False,False,False
T003167,fixed_30m,6,True,True,False,True,True,False
T003171,fixed_30m,7,True,True,True,False,False,False
T003175,fixed_30m,7,True,True,True,False,False,False
T003165,fixed_30m,7,True,True,True,False,False,False
T003168,fixed_30m,7,True,True,True,False,False,False
T003172,fixed_30m,7,True,True,True,False,False,False
T003173,fixed_30m,7,True,True,True,False,False,False
T003176,fixed_30m,7,True,True,True,False,False,False
T003177,fixed_30m,4,True,False,True,False,False,False
T003185,fixed_30m,7,True,True,True,False,False,False
T003188,fixed_30m,7,True,True,True,False,False,False
T003192,fixed_30m,7,True,True,True,False,False,False
T003178,fixed_30m,7,True,True,True,False,False,False
T003182,fixed_30m,3,True,True,False,True,True,False
T003186,fixed_30m,7,True,True,True,False,False,False
T003189,fixed_30m,7,True,True,True,False,False,False
T003193,fixed_30m,7,True,True,True,False,False,False
T003179,fixed_30m,7,True,True,True,False,False,False
T003183,fixed_30m,7,True,True,True,False,False,False
T003194,fixed_30m,3,True,True,False,True,True,False
T003180,fixed_30m,7,True,True,True,False,False,False
T003184,fixed_30m,7,True,True,True,False,False,False
T003190,fixed_30m,7,True,True,True,False,False,False
T003195,fixed_30m,4,True,False,True,False,False,False
T003181,fixed_30m,7,True,True,True,False,False,False
T003187,fixed_30m,7,True,True,True,False,False,False
T003191,fixed_30m,13,True,True,False,True,True,False
T003196,fixed_30m,4,True,False,True,False,False,False
T003197,fixed_30m,7,True,True,True,False,False,False
T003202,fixed_30m,3,True,True,False,True,True,False
T003206,fixed_30m,7,True,True,True,False,False,False
T003209,fixed_30m,7,True,True,True,False,False,False
T003212,fixed_30m,4,True,False,True,False,False,False
T003198,fixed_30m,7,True,True,True,False,False,False
T003207,fixed_30m,11,True,True,False,True,True,False
T003213,fixed_30m,10,True,True,False,True,True,True
T003199,fixed_30m,3,True,True,False,True,True,False
T003203,fixed_30m,7,True,True,True,False,False,False
T003210,fixed_30m,3,True,True,False,True,True,False
T003214,fixed_30m,7,True,True,True,False,False,False
T003200,fixed_30m,7,True,True,True,False,False,False
T003204,fixed_30m,7,True,True,True,False,False,False
T003208,fixed_30m,7,True,True,True,False,False,False
T003215,fixed_30m,7,True,True,True,False,False,False
T003201,fixed_30m,3,True,True,False,True,True,False
T003205,fixed_30m,4,True,False,True,False,False,False
T003211,fixed_30m,4,True,False,True,False,False,False
T003216,fixed_30m,7,True,True,True,False,False,False
T003217,fixed_30m,7,True,True,True,False,False,False
T003220,fixed_30m,7,True,True,True,False,False,False
T003228,fixed_30m,6,True,True,False,True,True,False
T003230,fixed_30m,6,True,True,False,True,True,False
T003218,fixed_30m,7,True,True,True,False,False,False
T003221,fixed_30m,7,True,True,True,False,False,False
T003225,fixed_30m,10,True,True,False,True,True,True
T003231,fixed_30m,7,True,True,True,False,False,False
T003222,fixed_30m,7,True,True,True,False,False,False
T003226,fixed_30m,7,True,True,True,False,False,False
T003232,fixed_30m,7,True,True,True,False,False,False
T003219,fixed_30m,7,True,True,True,False,False,False
T003223,fixed_30m,7,True,True,True,False,False,False
T003227,fixed_30m,7,True,True,True,False,False,False
T003229,fixed_30m,7,True,True,True,False,False,False
T003233,fixed_30m,14,True,False,True,False,False,False
T003224,fixed_30m,7,True,True,True,False,False,False
T003238,fixed_30m,6,True,True,False,True,True,False
T003245,fixed_30m,7,True,True,True,False,False,False
T003234,fixed_30m,7,True,True,True,False,False,False
T003246,fixed_30m,7,True,True,True,False,False,False
T003235,fixed_30m,4,True,False,True,False,False,False
T003243,fixed_30m,7,True,True,True,False,False,False
T003247,fixed_30m,14,True,False,True,False,False,False
T003236,fixed_30m,6,True,True,False,True,True,False
T003239,fixed_30m,7,True,True,True,False,False,False
T003241,fixed_30m,7,True,True,True,False,False,False
T003244,fixed_30m,7,True,True,True,False,False,False
T003237,fixed_30m,4,True,False,True,False,False,False
T003240,fixed_30m,7,True,True,True,False,False,False
T003242,fixed_30m,6,True,True,False,True,True,False
T003248,fixed_30m,7,True,True,True,False,False,False
T003250,fixed_30m,7,True,True,True,False,False,False
T003253,fixed_30m,7,True,True,True,False,False,False
T003258,fixed_30m,7,True,True,True,False,False,False
T003249,fixed_30m,7,True,True,True,False,False,False
T003254,fixed_30m,7,True,True,True,False,False,False
T003256,fixed_30m,11,True,True,False,True,True,False
T003259,fixed_30m,7,True,True,True,False,False,False
T003251,fixed_30m,7,True,True,True,False,False,False
T003260,fixed_30m,14,True,False,True,False,False,False
T003255,fixed_30m,7,True,True,True,False,False,False
T003261,fixed_30m,7,True,True,True,False,False,False
T003252,fixed_30m,7,True,True,True,False,False,False
T003257,fixed_30m,13,True,True,False,True,True,False
T003262,fixed_30m,7,True,True,True,False,False,False
T003265,fixed_30m,4,True,False,True,False,False,False
T003271,fixed_30m,7,True,True,True,False,False,False
T003273,fixed_30m,7,True,True,True,False,False,False
T003266,fixed_30m,7,True,True,True,False,False,False
T003268,fixed_30m,7,True,True,True,False,False,False
T003263,fixed_30m,7,True,True,True,False,False,False
T003267,fixed_30m,6,True,True,False,True,True,False
T003269,fixed_30m,6,True,True,False,True,True,False
T003272,fixed_30m,7,True,True,True,False,False,False
T003274,fixed_30m,7,True,True,True,False,False,False
T003270,fixed_30m,7,True,True,True,False,False,False
T003275,fixed_30m,7,True,True,True,False,False,False
T003264,fixed_30m,3,True,True,False,True,True,False
T003276,fixed_30m,3,True,True,False,True,True,False
